0.0,0.0
0.5666666666666667,0.17453292519943295
1.0333333333333334,0.3490658503988659
1.7666666666666666,0.5235987755982988
2.1,0.8726646259971648
2.9,1.0471975511965976
3.066666666666667,1.5707963267948966
3.1,1.6406094968746698
3.1333333333333333,1.6755160819145563
3.1666666666666665,1.6929693744344996
4.5,2.6179938779914944
4.7,2.792526803190927
5.433333333333334,2.96705972839036
6.066666666666666,3.6651914291880923
6.333333333333333,4.363323129985823
6.833333333333333,4.886921905584122
7.266666666666667,5.235987755982989
7.4,5.759586531581287
8.3,5.93411945678072
8.666666666666666,7.155849933176751
8.766666666666667,7.67944870877505
9.6,7.853981633974483
10.233333333333333,9.075712110370514
10.733333333333333,10.122909661567112
11.933333333333334,11.117747335203878
12.433333333333334,13.089969389957473
12.9,14.224433403753785
13.333333333333334,15.009831567151233
14.0,15.882496193148398
14.033333333333333,17.27875959474386
14.7,17.976891295541595
15.4,18.84955592153876
15.433333333333334,20.420352248333657
16.066666666666666,20.50761871093337
16.4,21.991148575128552
16.666666666666668,22.863813201125716
16.966666666666665,23.684117949563053
17.966666666666665,24.26007660272118
19.1,26.825710603152846
20.166666666666668,29.949849964222693
20.2,32.98672286269283
20.233333333333334,33.073989325292544
21.2,33.16125578789226
21.233333333333334,36.12831551628262
21.433333333333334,36.21558197888234
22.0,36.82644721708035
22.466666666666665,38.571776469074685
22.633333333333333,40.14257279586958
23.166666666666668,40.66617157146788
24.133333333333333,42.48131399354198
